DATETIME,GAS,COAL,NUCLEAR,WIND,HYDRO,IMPORTS,BIOMASS,OTHER,SOLAR,STORAGE,CARBON_INTENSITY
2020-04-19 00:00:00+00:00,2568.62,0.0,1847.99,1915.85,130.84,1031.21,743.34,51.86,778.17,54.0,45.35
2020-04-26 00:00:00+00:00,2536.32,0.0,1956.86,1929.89,86.37,843.0,730.71,58.35,968.78,38.45,44.6
2020-05-03 00:00:00+00:00,3159.78,0.0,1943.61,1458.78,103.74,1139.71,903.81,55.82,540.31,33.52,53.96
2020-05-10 00:00:00+00:00,2614.69,0.0,1920.29,1402.24,83.68,1107.14,787.57,43.97,844.68,26.65,50.75
2020-05-17 00:00:00+00:00,2458.62,0.0,1905.81,2172.63,81.12,970.73,692.3,44.05,848.66,20.87,44.02
2020-05-24 00:00:00+00:00,2159.14,0.0,1922.1,2550.75,103.3,719.62,596.66,51.5,903.69,73.37,39.26
2020-05-31 00:00:00+00:00,2480.43,0.0,1658.78,1377.05,125.39,1037.07,812.28,56.22,1053.97,26.63,49.53
2020-06-07 00:00:00+00:00,2541.04,0.0,1583.69,2284.47,83.02,874.62,847.87,50.13,692.04,54.89,46.76
2020-06-14 00:00:00+00:00,3578.66,0.0,1455.31,1616.43,85.85,914.34,818.86,50.16,591.33,33.83,60.95
2020-06-21 00:00:00+00:00,4175.94,10.31,1619.76,1214.82,79.89,664.41,675.78,48.43,666.41,39.9,67.15
2020-06-28 00:00:00+00:00,3316.19,0.0,1552.73,2384.86,106.33,391.17,633.81,49.73,890.76,42.37,52.18
2020-07-05 00:00:00+00:00,3162.77,0.0,1688.9,2736.95,173.77,398.64,638.37,53.76,546.62,52.49,49.86
2020-07-12 00:00:00+00:00,3951.85,0.0,1774.17,1616.85,130.91,532.67,769.72,48.03,640.71,29.93,61.67
2020-07-19 00:00:00+00:00,3988.82,0.0,1726.08,1667.8,116.65,477.6,903.85,46.83,616.38,23.12,62.96
2020-07-26 00:00:00+00:00,3917.16,0.0,1749.94,1496.45,113.42,597.78,777.85,50.54,693.47,37.91,62.79
2020-08-02 00:00:00+00:00,3239.4,0.0,1742.44,2255.59,123.59,656.63,590.98,57.87,746.76,37.47,54.62
2020-08-09 00:00:00+00:00,3677.0,0.0,1693.82,1862.91,128.13,673.65,649.93,66.4,687.31,41.69,58.96
2020-08-16 00:00:00+00:00,5097.06,3.44,1627.24,926.15,70.3,918.73,587.35,68.35,524.1,52.98,76.73
2020-08-23 00:00:00+00:00,3613.47,14.47,1083.07,2733.75,64.54,765.79,628.95,67.42,552.0,55.36,57.82
2020-08-30 00:00:00+00:00,3920.89,127.57,1196.86,2579.35,76.79,763.51,350.08,55.42,469.85,54.86,64.34
2020-09-06 00:00:00+00:00,4142.75,86.8,1331.09,2367.29,84.16,612.46,296.46,59.5,543.77,59.21,66.62
2020-09-13 00:00:00+00:00,3785.91,3.49,1493.7,2900.95,124.54,546.98,453.37,67.46,547.79,49.81,57.11
2020-09-20 00:00:00+00:00,4440.94,135.06,1595.06,1669.49,155.9,646.68,578.04,67.89,678.19,56.88,69.51
2020-09-27 00:00:00+00:00,3970.54,78.57,1759.3,2642.59,90.46,574.16,538.92,70.93,484.84,49.21,58.13
2020-10-04 00:00:00+00:00,4421.13,141.09,1973.02,2125.24,113.86,916.49,517.04,71.52,260.13,71.25,65.27
2020-10-11 00:00:00+00:00,3612.21,11.79,1990.72,2946.93,152.97,872.93,615.38,63.73,358.76,54.33,51.69
2020-10-18 00:00:00+00:00,5098.1,94.74,2019.91,1683.86,123.11,898.93,686.16,63.42,256.97,58.42,71.74
2020-10-25 00:00:00+00:00,3217.04,34.33,2110.47,3421.62,205.48,1024.57,540.73,54.2,230.7,71.84,46.04
2020-11-01 00:00:00+00:00,2791.12,37.54,2077.92,4000.8,229.38,1058.24,554.05,57.92,153.55,89.88,40.55
2020-11-08 00:00:00+00:00,4518.84,205.64,2081.22,2051.09,254.9,1233.99,604.87,56.98,292.63,76.01,64.92
2020-11-15 00:00:00+00:00,3422.06,76.14,1930.9,3348.12,191.19,1072.28,596.12,57.89,170.32,83.61,50.27
2020-11-22 00:00:00+00:00,2840.05,87.54,1944.68,3988.5,227.99,984.13,730.63,56.89,128.05,80.7,43.45
2020-11-29 00:00:00+00:00,5340.55,297.88,1958.9,1613.2,262.99,992.51,945.31,62.39,124.43,77.18,76.08
2020-12-06 00:00:00+00:00,5301.58,266.02,2140.03,2406.64,198.18,899.7,964.88,62.3,104.38,82.74,70.32
2020-12-13 00:00:00+00:00,5408.17,488.6,2173.95,2431.85,188.68,762.1,931.16,73.12,75.13,95.42,73.49
2020-12-20 00:00:00+00:00,3153.29,184.21,2081.41,4397.37,244.58,762.56,673.38,53.11,141.58,93.67,43.62
2020-12-27 00:00:00+00:00,3383.04,168.97,2081.16,3417.8,242.43,898.58,678.82,63.98,113.3,72.53,47.86
2021-01-03 00:00:00+00:00,5127.14,199.61,2009.78,1654.72,179.34,1105.63,910.0,73.94,109.54,59.39,70.42
2021-01-10 00:00:00+00:00,5962.02,720.83,1971.72,2185.71,152.45,875.87,734.71,90.46,111.66,102.04,82.97
2021-01-17 00:00:00+00:00,4864.31,681.26,1988.08,2964.13,203.5,899.16,525.52,83.45,104.99,113.04,72.7
2021-01-24 00:00:00+00:00,4686.21,387.09,1837.32,3034.17,170.84,991.62,817.41,77.94,147.81,73.4,63.96
2021-01-31 00:00:00+00:00,4705.86,463.87,1872.43,2804.18,107.23,1219.63,815.31,74.86,140.11,55.51,66.5
2021-02-07 00:00:00+00:00,4240.0,323.09,1743.89,3624.8,78.72,1227.46,664.04,76.22,156.99,64.76,58.01
2021-02-14 00:00:00+00:00,4423.48,454.95,1726.19,4140.65,62.17,1207.71,830.21,66.34,255.08,75.58,62.0
2021-02-21 00:00:00+00:00,2951.58,289.05,1611.61,4225.19,192.15,1150.87,761.15,63.74,202.46,83.42,48.55
2021-02-28 00:00:00+00:00,4193.37,104.21,1440.67,2349.34,234.36,1485.03,830.6,57.35,437.64,49.63,61.63
2021-03-07 00:00:00+00:00,6440.17,403.59,1290.54,802.6,150.42,1543.72,890.5,75.58,299.03,92.62,91.27
2021-03-14 00:00:00+00:00,3298.97,44.82,1384.62,4080.66,155.76,1051.7,880.02,60.45,408.74,62.35,45.35
2021-03-21 00:00:00+00:00,4803.59,100.22,1624.46,2282.67,163.94,1053.3,845.41,68.1,383.38,63.52,63.26
2021-03-28 00:00:00+00:00,2881.24,22.28,1660.53,3910.5,155.96,898.63,944.58,57.24,486.53,43.98,41.72
2021-04-04 00:00:00+00:00,3234.89,0.0,1640.77,2659.98,240.71,1092.44,661.68,63.95,682.0,61.51,46.36
2021-04-11 00:00:00+00:00,3925.92,2.85,1658.33,3089.92,175.06,941.77,684.29,72.28,629.84,69.64,51.13
2021-04-18 00:00:00+00:00,5769.18,257.58,1759.25,680.58,151.79,878.78,666.39,74.87,829.36,101.45,81.14
2021-04-25 00:00:00+00:00,5239.72,84.63,1634.0,1075.43,109.86,759.9,621.59,58.72,969.9,55.93,72.85
2021-05-02 00:00:00+00:00,5356.98,50.42,1578.82,1280.07,86.27,900.34,720.3,69.05,691.67,82.87,72.41
2021-05-09 00:00:00+00:00,3570.88,96.68,1450.08,3092.16,85.97,1013.31,709.09,65.25,615.4,51.15,52.46
2021-05-16 00:00:00+00:00,4645.27,159.4,1382.38,1414.43,114.63,1253.46,751.39,69.26,621.82,58.45,68.5
2021-05-23 00:00:00+00:00,3966.68,61.12,1483.47,2490.5,92.2,1055.56,779.11,58.0,581.62,55.56,56.36
2021-05-30 00:00:00+00:00,4196.81,13.94,1789.9,1261.42,96.96,1203.27,793.25,64.97,797.01,58.99,60.05
2021-06-06 00:00:00+00:00,3461.53,0.0,1860.6,1431.0,65.28,1099.73,728.54,50.26,925.14,45.31,52.62
2021-06-13 00:00:00+00:00,2881.49,0.0,1951.59,1972.14,54.76,1212.66,790.92,53.47,872.17,59.99,47.02
2021-06-20 00:00:00+00:00,3517.65,71.3,1928.16,1578.12,54.72,1268.88,723.1,65.74,690.77,60.43,56.53
2021-06-27 00:00:00+00:00,3689.56,205.0,1509.97,1479.88,50.46,1440.17,716.95,66.52,645.28,53.4,64.41
2021-07-04 00:00:00+00:00,4142.89,209.18,1564.59,1017.84,47.06,1477.12,694.72,87.1,622.55,58.78,69.98
2021-07-11 00:00:00+00:00,3998.87,220.5,1578.2,1149.78,49.74,1434.71,690.4,80.65,626.66,71.87,69.9
2021-07-18 00:00:00+00:00,3670.17,171.08,1654.67,1298.55,44.93,1404.38,698.0,66.46,865.33,51.86,63.48
2021-07-25 00:00:00+00:00,4677.86,244.33,1437.0,580.58,48.66,1486.7,734.37,77.81,821.67,67.79,78.28
2021-08-01 00:00:00+00:00,3698.34,221.54,1204.47,1606.7,45.31,1379.71,783.36,67.29,611.89,43.9,66.17
2021-08-08 00:00:00+00:00,3091.08,224.38,1396.58,2105.34,56.29,1325.77,622.46,59.76,644.37,53.94,58.03
2021-08-15 00:00:00+00:00,3010.5,216.38,1379.86,2168.52,62.96,1392.66,587.96,72.8,658.43,39.59,58.03
2021-08-22 00:00:00+00:00,3892.43,53.61,1426.83,1669.18,63.42,1491.05,627.3,77.1,442.48,67.61,63.24
2021-08-29 00:00:00+00:00,3727.1,92.85,1717.24,1367.3,62.2,1504.42,562.24,76.4,613.62,40.64,61.38
2021-09-05 00:00:00+00:00,4107.11,166.28,1574.18,1384.43,43.03,1521.38,435.43,104.61,418.19,74.98,68.96
2021-09-12 00:00:00+00:00,4596.65,248.94,1687.42,993.38,64.01,1346.28,409.66,106.75,567.74,96.61,76.62
2021-09-19 00:00:00+00:00,4763.83,248.62,1626.33,1036.48,46.78,1035.44,487.96,92.7,469.8,72.34,80.23
2021-09-26 00:00:00+00:00,3579.73,80.84,1659.78,2506.68,46.09,726.63,642.74,66.65,507.31,54.75,58.79
2021-10-03 00:00:00+00:00,2540.81,3.63,1646.12,4137.41,117.52,620.1,605.14,61.66,397.09,62.69,37.67
2021-10-10 00:00:00+00:00,3828.04,85.46,1344.28,2695.29,150.56,1078.34,734.16,54.32,386.31,64.5,59.29
2021-10-17 00:00:00+00:00,4379.05,126.55,1357.35,2153.68,156.72,1121.17,761.85,63.47,336.38,70.64,66.34
2021-10-24 00:00:00+00:00,2910.41,9.04,1538.79,3957.0,195.76,1020.62,738.64,63.69,274.27,76.41,43.06
2021-10-31 00:00:00+00:00,2586.63,26.43,1795.87,4156.91,205.35,948.66,680.77,57.9,238.13,83.58,38.29
2021-11-07 00:00:00+00:00,3853.38,118.58,1875.09,3499.85,236.04,1009.2,638.29,64.88,287.04,78.3,51.66
2021-11-14 00:00:00+00:00,4525.02,255.52,1982.48,2594.92,211.82,833.33,788.57,64.85,148.01,74.66,65.34
2021-11-21 00:00:00+00:00,3975.28,281.45,1890.07,3312.42,193.44,779.57,854.36,72.7,168.3,80.02,60.19
2021-11-28 00:00:00+00:00,4842.23,332.05,1841.06,3359.34,217.34,875.42,857.75,83.08,209.04,87.32,66.11
2021-12-05 00:00:00+00:00,4562.51,258.29,1735.21,3990.82,210.92,951.06,867.58,66.78,149.71,87.79,59.76
2021-12-12 00:00:00+00:00,4509.73,405.47,1705.62,3932.24,202.28,924.9,900.21,57.17,106.68,63.9,62.94
2021-12-19 00:00:00+00:00,5676.93,327.9,1771.18,1873.85,204.02,1087.69,863.26,90.02,74.54,90.12,80.26
2021-12-26 00:00:00+00:00,4763.91,222.74,2180.26,2536.09,136.14,921.71,900.9,76.62,44.56,90.72,66.31
2022-01-02 00:00:00+00:00,2045.68,3.15,2283.19,4071.45,120.64,955.89,735.43,49.89,75.71,131.64,33.21
2022-01-09 00:00:00+00:00,3403.24,11.52,2037.62,4287.04,203.94,1205.19,798.34,66.36,146.64,105.12,42.95
2022-01-16 00:00:00+00:00,6035.76,386.24,1823.26,2263.6,187.22,844.13,825.42,102.89,186.9,102.73,78.66
2022-01-23 00:00:00+00:00,5765.11,237.98,1716.15,2824.23,122.22,1024.64,800.94,89.41,201.82,82.72,72.61
2022-01-30 00:00:00+00:00,4635.67,450.11,1718.31,3502.11,144.97,972.93,781.41,94.89,181.68,110.99,66.99
2022-02-06 00:00:00+00:00,2675.49,243.14,1752.95,5300.12,161.67,1039.21,648.99,77.16,242.74,79.13,41.31
2022-02-13 00:00:00+00:00,3117.74,364.51,1737.66,4565.12,221.46,1054.52,762.52,76.1,244.92,73.44,48.72
2022-02-20 00:00:00+00:00,2379.37,296.83,1674.21,4944.97,236.74,1405.36,654.44,75.38,200.2,114.8,40.44
2022-02-27 00:00:00+00:00,2186.31,413.06,1656.86,4861.38,259.92,1233.77,739.31,81.84,480.25,86.68,41.95
2022-03-06 00:00:00+00:00,4169.55,339.9,2013.63,2655.67,251.41,1226.79,857.01,87.95,254.32,76.26,62.57
2022-03-13 00:00:00+00:00,2570.44,245.88,1980.8,4702.31,147.3,1016.04,570.68,67.85,462.36,74.08,41.29
2022-03-20 00:00:00+00:00,3798.07,198.48,1913.32,3056.38,168.29,922.2,613.02,67.29,662.12,66.22,54.38
2022-03-27 00:00:00+00:00,5134.06,333.2,1828.7,768.44,116.68,1125.23,469.17,61.58,769.0,65.34,81.2
2022-04-03 00:00:00+00:00,5136.94,364.62,1749.22,1957.45,87.61,809.19,645.55,63.86,580.52,67.92,76.66
2022-04-10 00:00:00+00:00,3275.4,226.23,1756.56,3819.52,126.2,861.13,476.6,59.8,616.16,52.83,50.87
2022-04-17 00:00:00+00:00,3900.33,83.5,2021.29,2363.23,92.04,558.02,493.56,71.37,689.19,57.86,56.67
2022-04-24 00:00:00+00:00,3722.71,5.89,1680.7,2895.54,78.7,448.52,508.01,77.64,814.23,53.68,51.97
2022-05-01 00:00:00+00:00,6192.49,38.06,1951.22,986.06,77.9,198.03,679.61,111.52,667.04,91.35,80.61
2022-05-08 00:00:00+00:00,5980.54,14.48,2034.06,1268.79,79.68,146.77,463.51,126.65,672.89,110.57,77.95
2022-05-15 00:00:00+00:00,3948.99,0.0,1780.36,3671.1,100.92,165.4,371.52,69.92,755.36,65.14,52.16
2022-05-22 00:00:00+00:00,4547.83,0.0,1816.23,2937.14,110.04,142.91,172.64,95.09,804.83,59.78,59.13
2022-05-29 00:00:00+00:00,3416.45,0.0,1725.75,3244.57,112.31,577.96,313.61,65.89,755.51,54.75,48.85
2022-06-05 00:00:00+00:00,5044.02,0.0,1819.02,1360.74,117.98,240.56,695.89,100.29,715.09,48.5,70.8
2022-06-12 00:00:00+00:00,3754.59,0.0,2066.71,2767.42,78.0,301.38,543.26,99.67,823.0,46.21,52.66
2022-06-19 00:00:00+00:00,4176.31,34.48,2032.15,2027.31,82.58,470.97,452.54,112.03,884.15,48.31,60.38
2022-06-26 00:00:00+00:00,4511.2,69.94,1879.74,2222.02,83.99,312.63,404.04,110.87,936.7,53.46,63.25
2022-07-03 00:00:00+00:00,4722.06,91.1,1698.73,2208.88,88.73,348.13,426.59,111.07,749.09,64.46,67.92
2022-07-10 00:00:00+00:00,4210.7,112.02,1578.77,2363.61,75.23,575.88,635.51,101.54,917.72,56.76,62.6
2022-07-17 00:00:00+00:00,4801.1,169.51,1625.27,1673.91,72.69,522.66,677.95,114.09,933.91,57.31,72.24
2022-07-24 00:00:00+00:00,4522.87,149.33,1613.69,2186.08,98.07,476.31,681.13,118.1,722.69,70.01,67.57
2022-07-31 00:00:00+00:00,4777.4,326.22,1555.24,1687.68,98.13,393.36,515.0,129.65,640.46,43.61,79.22
2022-08-07 00:00:00+00:00,4079.35,47.65,1569.07,2345.08,75.9,366.54,502.72,94.48,868.96,50.15,61.64
2022-08-14 00:00:00+00:00,5246.06,30.03,1553.56,882.31,71.42,481.97,686.7,130.84,1025.41,70.66,77.28
2022-08-21 00:00:00+00:00,4622.11,43.16,1495.36,2074.92,56.66,487.02,657.6,126.02,613.48,58.1,69.37
2022-08-28 00:00:00+00:00,5042.39,172.78,1448.03,994.52,62.58,565.85,672.36,164.07,608.25,47.64,83.6
2022-09-04 00:00:00+00:00,4829.34,200.47,1620.12,2262.79,38.52,257.35,583.09,132.63,594.53,45.47,72.67
2022-09-11 00:00:00+00:00,5096.0,288.21,1767.48,2076.51,50.48,176.43,585.84,121.68,527.06,69.07,76.91
2022-09-18 00:00:00+00:00,3684.5,284.1,1489.21,2968.75,46.65,539.99,681.51,83.6,606.55,45.21,60.28
2022-09-25 00:00:00+00:00,5094.76,295.59,1340.8,1875.89,46.42,104.37,738.36,98.18,501.05,58.14,80.74
2022-10-02 00:00:00+00:00,3966.58,123.64,1409.79,3763.71,74.09,298.9,593.0,95.94,475.93,74.42,55.32
2022-10-09 00:00:00+00:00,2905.1,50.64,1457.14,4441.32,179.48,483.53,319.64,91.58,447.11,84.63,42.26
2022-10-16 00:00:00+00:00,4303.2,90.4,1523.96,3097.07,169.42,314.67,637.3,105.48,471.58,81.21,58.51
2022-10-23 00:00:00+00:00,4884.92,13.34,1534.62,3441.8,168.94,277.91,272.85,96.96,348.32,71.65,62.56
2022-10-30 00:00:00+00:00,3822.75,14.6,1530.82,4306.07,176.05,287.02,169.76,81.83,299.55,69.02,50.72
2022-11-06 00:00:00+00:00,3237.8,17.34,1557.43,4040.4,208.45,944.02,341.29,81.83,229.98,78.65,44.97
2022-11-13 00:00:00+00:00,3295.23,13.95,1555.7,4916.69,202.83,575.49,553.16,72.98,196.82,82.67,42.73
2022-11-20 00:00:00+00:00,4989.64,67.11,1471.52,3696.36,213.78,441.01,657.06,110.32,164.87,79.26,60.48
2022-11-27 00:00:00+00:00,4803.21,71.41,1459.48,4597.56,191.86,332.19,600.0,118.17,157.72,74.1,57.92
2022-12-04 00:00:00+00:00,5814.21,394.0,1470.42,1881.86,200.97,884.59,652.42,161.28,104.42,88.26,84.33
2022-12-11 00:00:00+00:00,6520.38,420.28,1775.67,2256.74,100.07,685.99,679.73,136.59,179.17,89.5,83.89
2022-12-18 00:00:00+00:00,6110.3,423.66,1958.41,2717.79,121.46,985.07,686.31,153.58,137.8,109.19,78.43
2022-12-25 00:00:00+00:00,2320.82,157.47,1934.4,4487.13,154.19,1246.98,534.46,80.44,95.33,119.65,38.31
2023-01-01 00:00:00+00:00,1148.16,152.33,1916.14,5029.86,162.22,1281.15,347.81,81.81,92.35,124.23,24.25
2023-01-08 00:00:00+00:00,1762.2,117.2,1817.73,5216.15,216.78,1293.81,366.84,71.3,116.61,133.31,29.6
2023-01-15 00:00:00+00:00,1427.85,172.79,1717.59,5832.84,256.43,1503.89,498.04,91.52,136.44,159.41,25.74
2023-01-22 00:00:00+00:00,4923.32,289.42,1619.68,3373.43,193.29,1305.76,653.75,119.48,298.79,83.77,64.53
2023-01-29 00:00:00+00:00,5528.2,286.96,1616.14,2720.77,194.15,1104.42,624.35,126.25,185.5,97.16,71.83
2023-02-05 00:00:00+00:00,2511.81,171.31,1613.6,4974.38,197.29,1371.28,616.43,91.91,253.4,94.28,38.74
2023-02-12 00:00:00+00:00,4438.94,294.51,1354.41,3004.71,191.27,1239.74,662.14,100.96,342.58,81.7,65.42
2023-02-19 00:00:00+00:00,3330.03,159.35,943.76,3734.49,162.07,1640.45,620.48,93.8,331.31,93.11,51.97
2023-02-26 00:00:00+00:00,3896.83,44.29,974.24,3570.21,185.26,1536.23,566.22,85.15,322.83,75.71,54.09
2023-03-05 00:00:00+00:00,6547.59,61.22,1400.13,1627.04,101.76,1264.8,612.62,105.72,270.01,67.91,81.27
2023-03-12 00:00:00+00:00,4677.35,168.46,1374.78,3039.79,58.67,1584.6,606.02,100.49,331.66,77.26,62.6
2023-03-19 00:00:00+00:00,3155.92,49.96,1363.04,3418.37,129.93,1849.97,488.88,102.98,410.88,98.01,46.16
2023-03-26 00:00:00+00:00,2202.8,1.65,1376.99,4399.63,142.49,1459.06,404.32,97.45,476.83,107.78,33.09
2023-04-02 00:00:00+00:00,3069.61,9.97,1366.22,3173.52,126.09,1726.06,567.79,67.33,424.54,86.33,45.05
2023-04-09 00:00:00+00:00,3840.28,23.26,1391.51,2250.59,95.1,1036.46,667.78,83.82,827.39,49.76,57.61
2023-04-16 00:00:00+00:00,3181.49,0.0,1592.6,3160.0,124.86,1073.05,586.39,65.24,626.33,63.84,46.29
2023-04-23 00:00:00+00:00,3172.83,0.0,1419.95,2871.91,99.93,1363.68,540.37,100.47,726.3,52.17,47.86
2023-04-30 00:00:00+00:00,4146.91,23.15,1346.93,1809.57,76.44,1627.79,445.41,96.0,646.64,51.85,61.64
2023-05-07 00:00:00+00:00,3392.33,0.0,1214.35,2157.76,48.65,1624.95,372.96,91.3,735.26,47.93,53.11
2023-05-14 00:00:00+00:00,3757.77,0.0,1197.53,1626.21,56.74,1683.01,379.79,79.11,683.02,60.35,57.56
2023-05-21 00:00:00+00:00,3213.09,0.0,1364.77,1761.01,45.88,1961.49,203.04,64.1,978.62,24.54,49.09
2023-05-28 00:00:00+00:00,2802.06,0.16,1760.75,1825.2,40.32,1582.52,157.59,62.9,1068.54,29.05,42.52
2023-06-04 00:00:00+00:00,2423.73,0.0,1769.72,1690.81,38.1,1716.83,245.1,63.77,1046.44,18.98,39.99
2023-06-11 00:00:00+00:00,3169.43,0.0,1727.0,1975.61,28.5,1124.23,233.07,75.73,978.47,13.7,49.38
2023-06-18 00:00:00+00:00,4047.03,50.48,1285.34,1314.88,32.73,1375.35,239.67,103.77,1052.86,16.16,64.07
2023-06-25 00:00:00+00:00,3826.25,41.81,1453.76,1963.28,35.09,927.13,294.76,92.86,945.79,37.07,58.66
2023-07-02 00:00:00+00:00,2819.78,61.22,1715.93,2779.31,28.28,1010.42,314.14,83.29,709.35,32.14,45.07
2023-07-09 00:00:00+00:00,2360.25,17.33,1723.88,2641.33,65.39,1293.99,395.62,85.51,814.29,45.8,39.35
2023-07-16 00:00:00+00:00,2983.31,21.96,1536.79,3326.68,81.1,642.26,506.25,82.58,717.58,26.23,45.11
2023-07-23 00:00:00+00:00,3368.51,60.15,1449.5,1814.68,91.95,1171.44,521.46,92.67,738.75,32.41,55.77
2023-07-30 00:00:00+00:00,3047.35,59.98,872.87,2463.32,72.86,1353.18,498.2,85.44,686.72,29.94,51.52
2023-08-06 00:00:00+00:00,2516.05,4.54,981.91,2748.6,100.14,1631.02,448.69,90.67,585.56,32.56,42.11
2023-08-13 00:00:00+00:00,2745.16,53.41,1320.03,2427.38,77.75,1403.91,362.04,91.97,792.58,32.18,45.99
2023-08-20 00:00:00+00:00,3368.29,63.85,1386.91,2575.01,81.72,960.33,364.97,93.58,736.22,25.13,52.17
2023-08-27 00:00:00+00:00,3977.82,80.87,1576.96,1676.01,108.33,848.74,356.25,107.44,729.54,23.36,62.16
2023-09-03 00:00:00+00:00,3857.53,22.28,1747.34,1352.75,99.74,1011.33,455.01,85.3,659.97,14.54,59.83
2023-09-10 00:00:00+00:00,4671.72,121.29,1752.15,946.08,64.1,1110.67,459.82,106.84,806.61,18.46,70.36
2023-09-17 00:00:00+00:00,3877.93,184.82,1743.17,1849.15,60.41,1056.73,468.78,119.16,522.3,42.7,60.63
2023-09-24 00:00:00+00:00,1849.31,94.98,1737.4,3968.87,149.13,1196.79,334.58,121.34,463.58,54.65,31.24
2023-10-01 00:00:00+00:00,2500.78,199.77,1647.88,3818.38,203.96,769.46,428.62,106.46,461.68,56.62,42.46
2023-10-08 00:00:00+00:00,2336.19,20.66,1418.53,3979.38,219.58,915.16,477.84,113.64,457.51,64.83,35.68
2023-10-15 00:00:00+00:00,2731.64,155.64,1412.99,3357.18,223.3,1091.97,627.12,115.59,437.8,81.38,44.6
2023-10-22 00:00:00+00:00,2593.93,154.38,1383.6,3914.04,198.95,1118.06,692.35,111.34,327.63,77.44,42.77
2023-10-29 00:00:00+00:00,3453.01,281.98,1497.68,2752.42,161.64,1286.2,709.72,106.13,292.18,58.94,56.21
2023-11-05 00:00:00+00:00,2465.7,222.85,1533.87,3683.2,158.05,1861.17,518.64,107.63,255.47,97.64,41.03
2023-11-12 00:00:00+00:00,3070.67,312.76,1421.2,3200.32,146.74,1651.47,884.75,95.8,288.4,70.84,51.02
2023-11-19 00:00:00+00:00,3529.8,269.38,1108.11,3730.96,161.03,1206.93,808.74,116.14,183.64,89.52,54.02
2023-11-26 00:00:00+00:00,3555.54,288.05,1220.8,3907.39,171.2,1196.35,850.92,122.2,191.29,65.43,53.77
2023-12-03 00:00:00+00:00,6359.16,307.14,1519.32,1847.08,141.44,1086.63,899.5,158.12,189.19,87.79,81.1
2023-12-10 00:00:00+00:00,3616.09,266.46,1591.41,4517.42,100.18,806.3,838.06,121.66,99.34,65.37,50.65
2023-12-17 00:00:00+00:00,3864.95,145.98,1582.18,4305.54,146.66,779.86,822.02,116.81,106.7,74.2,49.93
2023-12-24 00:00:00+00:00,1581.77,26.35,1659.93,6240.28,214.32,932.45,566.46,122.48,72.96,120.21,22.31
2023-12-31 00:00:00+00:00,1164.07,30.2,1716.54,5135.74,263.3,1260.94,408.57,131.88,83.18,161.14,20.71
